type,country,state,fatal_y/n,species,continent,year_clean,time_category,month,quarter
Unprovoked,usa,florida,N,3' shark,north america,1993,unknown,sep,3
Unprovoked,usa,florida,N,,north america,1993,unknown,sep,3
Unprovoked,spain,costa blanca,N,1.2 m [4'] shark,europe,1993,morning,sep,3
Unprovoked,bahamas,walkers cay,N,1.8 m [6'] blacktip shark or Caribbean reef shark,north america,1993,evening,aug,3
Unprovoked,usa,florida,N,,north america,1993,unknown,aug,3
Unprovoked,usa,hawaii,N,,north america,1993,morning,aug,3
Watercraft,usa,california,N,">6 m white shark, according to witnesses",north america,1993,morning,aug,3
Unprovoked,usa,north carolina,N,Bull shark,north america,1993,morning,aug,3
Watercraft,australia,western australia,N,6 m [20'] white shark,oceania,1993,unknown,aug,3
Unprovoked,usa,california,N,5.5 m to 6 m [18' to 20']  white shark,north america,1993,afternoon,aug,3
Unprovoked,new caledonia,south province,Y,,new caledonia,1993,unknown,aug,3
Unprovoked,south africa,eastern cape province,N,4 m [13'] white shark,africa,1993,afternoon,jul,3
Unprovoked,usa,florida,N,"1.8 m to 2.4 m [6' to 8'] shark, tooth fragments recovered ",north america,1993,evening,jul,3
Unprovoked,brazil,pernambuco,Y,,south america,1993,unknown,jun,2
Unprovoked,france,saint-paul,N,,europe,1993,unknown,jun,2
Unprovoked,china,new territories,Y,,asia,1993,morning,jun,2
Unprovoked,mexico,quintana roo,Y,,north america,1993,evening,jun,2
Unprovoked,usa,hawaii,N,Thought to involve a tiger shark,north america,1993,morning,jun,2
Unprovoked,australia,new south wales,Y,Remains recovered from 5.5 m [18'] white shark,oceania,1993,morning,jun,2
Unprovoked,australia,tasmania,Y,5 m [16.5'] white shark,oceania,1993,morning,jun,2
Unprovoked,china,new territories,Y,,asia,1993,unknown,jun,2
Unprovoked,usa,north carolina,N,6' shark,north america,1993,evening,jun,2
Unprovoked,china,"on the kowloon penisula, south of sai kung",Y,,asia,1993,unknown,may,2
Invalid,australia,tasmania,,Invalid,oceania,1993,unknown,apr,2
Unprovoked,brazil,pernambuco,N,,south america,1993,unknown,mar,1
Unprovoked,usa,florida,N,,north america,1993,afternoon,mar,1
Unprovoked,japan,ehime prefecture,N,Possiby white shark,asia,1993,unknown,mar,1
Unprovoked,usa,hawaii,N,"Tiger shark, 3.7 m [12'], (tooth fragment recovered from wound)",north america,1993,afternoon,mar,1
Unprovoked,usa,california,N,White shark,north america,1993,afternoon,mar,1
Unprovoked,new caledonia,south province,N,,new caledonia,1993,unknown,mar,1
Provoked,australia,queensland,N,"Bronze whaler shark, 1.5 m ",oceania,1993,afternoon,feb,1
Unprovoked,brazil,pernambuco,N,,south america,1993,unknown,jan,1
Unprovoked,australia,queensland,N,1.5 m shark,oceania,1993,morning,jan,1
Unprovoked,usa,oregon,N,6 m [20'] white shark,north america,1993,afternoon,jan,1
Unprovoked,usa,florida,N,Lemon shark,north america,1993,unknown,,0
Unprovoked,usa,hawaii,N,"Tiger shark, 2.4 m [8']",north america,1992,unknown,dec,4
Unprovoked,usa,hawaii,N,"Tiger shark, 3 m to 4.9 m [10' to 16'] ",north america,1992,evening,dec,4
Unprovoked,usa,california,N,"Mako shark, 1.8 m [6']  ",north america,1992,afternoon,nov,4
Unprovoked,usa,florida,N,6' to 7' blacktip shark,north america,1992,morning,nov,4
Unprovoked,usa,florida,N,1.8 m [6'] shark,north america,1992,afternoon,nov,4
Watercraft,usa,california,N,5 m to 6 m white shark,north america,1992,afternoon,nov,4
Unprovoked,fiji,wakaya island,N,3 m hammerhead shark,oceania,1992,unknown,nov,4
Unprovoked,usa,california,N,Unidentified shark,north america,1992,afternoon,nov,4
Unprovoked,usa,florida,N,,north america,1992,afternoon,nov,4
Unprovoked,usa,hawaii,Y,"Tiger shark, 3 m to 3.7 m [10' to 12'] ",north america,1992,morning,nov,4
Unprovoked,usa,california,N,2.5 m [8.25'] white shark,north america,1992,morning,oct,4
Unprovoked,usa,hawaii,N,"Tiger shark, 4.3 m [14'] ",north america,1992,morning,oct,4
Unprovoked,australia,new south wales,N,Grey nurse shark,oceania,1992,unknown,oct,4
Unprovoked,brazil,maranhão,N,,south america,1992,afternoon,oct,4
Unprovoked,australia,queensland,Y,4.2 m white shark,oceania,1992,afternoon,oct,4
Unprovoked,brazil,pernambuco,N,,south america,1992,afternoon,sep,3
Unprovoked,usa,oregon,N,4 m to 5 m [13' to 16.5']  white shark ,north america,1992,evening,sep,3
Unprovoked,usa,florida,N,,north america,1992,afternoon,sep,3
Unprovoked,brazil,pernambuco,Y,,south america,1992,unknown,sep,3
Unprovoked,usa,florida,N,,north america,1992,unknown,sep,3
Unprovoked,bahamas,abaco islands,N,1.8 m [6'] blacktip shark,north america,1992,unknown,aug,3
Unprovoked,australia,south australia,N,4 m white shark,oceania,1992,evening,aug,3
Invalid,usa,hawaii,,Questionable incident,north america,1992,afternoon,aug,3
Unprovoked,usa,california,N,5.5 m to 6 m [18' to 20'] white shark,north america,1992,evening,aug,3
Provoked,usa,florida,N,"Nurse shark, 3', 20-lb ",north america,1992,unknown,aug,3
Invalid,usa,florida,,Questionable incident,north america,1992,unknown,aug,3
Invalid,usa,hawaii,,Invalid,north america,1992,unknown,jul,3
Unprovoked,usa,florida,N,"""a small shark""",north america,1992,afternoon,jul,3
Unprovoked,brazil,maranhão,N,,south america,1992,evening,jul,3
Unprovoked,brazil,maranhão,N,,south america,1992,morning,jul,3
Unprovoked,brazil,pernambuco,Y,,south america,1992,unknown,jun,2
Unprovoked,france,saint-paul,Y,Bull shark or lemon shark,europe,1992,afternoon,jun,2
Watercraft,japan,ehime prefecture,N,"White shark, identification by K. Nakaya",asia,1992,afternoon,jun,2
Unprovoked,france,saint-paul,N,Mako shark,europe,1992,unknown,jun,2
Invalid,usa,north carolina,,Shark involvement prior to death was not confirmed,north america,1992,unknown,may,2
Unprovoked,france,saint-joseph,Y,"Tiger shark, 3 m to 4 m [10' to 13'] ",europe,1992,afternoon,may,2
Unprovoked,mexico,mexico / caribbean sea,N,,north america,1992,unknown,may,2
Unprovoked,new zealand,antarctic ocean,N,"4 m [13'], 590-kg white shark",oceania,1992,afternoon,apr,2
Unprovoked,south africa,eastern cape province,N,>2 m shark,africa,1992,afternoon,apr,2
Unprovoked,usa,hawaii,N,Tiger shark,north america,1992,morning,mar,1
Unprovoked,australia,victoria,N,"Bronze whaler shark, 3 m",oceania,1992,unknown,mar,1
Unprovoked,japan,ehime prefecture,Y,"5 m [16.5'] white shark, identification by K. Nakaya",asia,1992,afternoon,mar,1
Watercraft,japan,ehime prefecture,N,,asia,1992,morning,mar,1
Unprovoked,usa,oregon,N,Said to involve a 6 m to 7 m [20' to 23'] white shark,north america,1992,morning,mar,1
Unprovoked,usa,hawaii,Y,Tiger shark?,north america,1992,afternoon,feb,1
Unprovoked,japan,ehime prefecture,N,5 m [16.5'] shark,asia,1992,morning,feb,1
Invalid,australia,tasmania,,Questionable incident,oceania,1992,evening,feb,1
Unprovoked,france,la saline-les-bains,N,1.8 m grey shark,europe,1992,afternoon,jan,1
Unprovoked,australia,new south wales,N,"Bronze whaler shark, 2.3 m [7.5'] ",oceania,1992,evening,jan,1
Unprovoked,south africa,kwazulu-natal,N,"Zambesi shark, 1.7 m [5.5'] ",africa,1992,evening,jan,1
Unprovoked,south africa,kwazulu-natal,N,Possibly a 1.5 m [5'] blacktip shark,africa,1992,evening,jan,1
Unprovoked,japan,ehime prefecture,N,,asia,1992,unknown,jan,1
Invalid,japan,sea of japan,,Questionable incident,asia,1992,unknown,jan,1
Unprovoked,fiji,tavenui,Y,,oceania,1992,unknown,,0
Unprovoked,usa,california,N,6 m [20'] white shark,north america,1991,afternoon,dec,4
Unprovoked,usa,hawaii,Y,"Tiger shark, 2.4 m 3.4 m [8' to 11']  ",north america,1991,morning,nov,4
Unprovoked,usa,hawaii,N,"Tiger shark, 2.4 m 3.4 m [8' to 11']  ",north america,1991,morning,nov,4
Unprovoked,usa,hawaii,Y,"Tiger shark, 3.7 m [12'] ",north america,1991,afternoon,nov,4
Provoked,usa,florida,N,2.4 m [8'] shark,north america,1991,afternoon,nov,4
Unprovoked,australia,western australia,N,"""small shark""",oceania,1991,unknown,nov,4
Unprovoked,usa,florida,N,1.8 m [6'] shark,north america,1991,morning,oct,4
Unprovoked,usa,california,N,5 m to 6 m [16.5' to 20'] white shark,north america,1991,morning,oct,4
Invalid,bahamas,,,Invalid,north america,1991,evening,sep,3
Unprovoked,australia,south australia,Y,4 m [13'] white shark,oceania,1991,afternoon,sep,3
Provoked,australia,queensland,N,"3 m [10'], 270- kg [595-lb] shark",oceania,1991,afternoon,aug,3
Unprovoked,usa,south carolina,N,sand shark,north america,1991,afternoon,aug,3
Unprovoked,usa,florida,N,3' shark,north america,1991,afternoon,aug,3
Provoked,usa,florida,N,"Lemon shark, 30-lb ",north america,1991,unknown,aug,3
Watercraft,italy,ligurian sea,N,4 m [13'] white shark,europe,1991,afternoon,jul,3
Unprovoked,usa,florida,N,"2.1 m [7'], 140-lb reef shark",north america,1991,unknown,jul,3
Unprovoked,usa,florida,N,1.8 m [6'] blacktip shark,north america,1991,unknown,jul,3
Questionable,usa,,N,Shark involvement unconfirmed,north america,1991,unknown,jul,3
Unprovoked,usa,florida,N,,north america,1991,evening,jul,3
Unprovoked,france,l'etang-salé,N,"Tiger shark, 3 to 4 m [10' to 13'] ",europe,1991,evening,jul,3
Unprovoked,usa,california,N,5 m [16.5'] white shark,north america,1991,morning,jul,3
Unprovoked,usa,virginia,N,Shark involvement not confirmed,north america,1991,unknown,jul,3
Unprovoked,china,,Y,,asia,1991,unknown,jun,2
Unprovoked,china,kowloon peninsula,Y,,asia,1991,unknown,jun,2
Unprovoked,usa,florida,N,,north america,1991,evening,jun,2
Unprovoked,usa,florida,N,2.7 m [9'] bull or lemon shark,north america,1991,morning,jun,2
Unprovoked,china,port shelter,Y,"Tiger shark, >3 m [10']",asia,1991,morning,jun,2
Unprovoked,usa,hawaii,N,2.4 m [8'] shark,north america,1991,afternoon,may,2
Unprovoked,south africa,western cape province,N,"3.5 m [11.5'] female white shark named ""Notchfin""",africa,1991,afternoon,may,2
Provoked,brazil,pernambuco,N,"170-kg, 2.8 m shark",south america,1991,afternoon,apr,2
Provoked,usa,maryland,N,7' female shark,north america,1991,morning,apr,2
Unprovoked,usa,florida,N,1.2 m to 1.5 m [4' to 5'] shark,north america,1991,morning,apr,2
Unprovoked,usa,hawaii,N,"""Shark had a very large girth""",north america,1991,evening,apr,2
Unprovoked,australia,new south wales,N,"Grey nurse shark, 2 m",oceania,1991,unknown,mar,1
Unprovoked,usa,oregon,N,5.5 m [18'] white shark,north america,1991,morning,feb,1
Unprovoked,south africa,western cape province,N,5.5 m [18'] white shark,africa,1991,afternoon,feb,1
Unprovoked,australia,queensland,N,,oceania,1991,morning,jan,1
Unprovoked,australia,western australia,N,4 m shark,oceania,1991,unknown,jan,1
Unprovoked,australia,queensland,N,2 m shark,oceania,1991,unknown,jan,1
Invalid,south africa,eastern cape province,,Questionable incident,africa,1990,unknown,dec,4
Unprovoked,australia,queensland,N,1.5 m shark,oceania,1990,unknown,nov,4
Unprovoked,usa,california,N,4 m to 5 m [13' to 16.5'] white shark,north america,1990,afternoon,nov,4
Unprovoked,usa,florida,N,5' shark,north america,1990,morning,nov,4
Unprovoked,usa,florida,N,1.8 m [6'] shark ,north america,1990,afternoon,oct,4
Unprovoked,usa,florida,N,,north america,1990,afternoon,oct,4
Unprovoked,australia,queensland,N,,oceania,1990,evening,oct,4
Unprovoked,australia,south australia,N,,oceania,1990,morning,oct,4
Unprovoked,usa,florida,N,4' spinner shark,north america,1990,afternoon,oct,4
Unprovoked,usa,hawaii,N,"Tiger shark, 3.7 m [12'] ",north america,1990,afternoon,oct,4
Unprovoked,usa,florida,N,1.8 m to 2.4 m [6' to 8'] shark,north america,1990,afternoon,oct,4
Unprovoked,south africa,western cape province,N,5 m  [16.5'] white shark,africa,1990,afternoon,sep,3
Unprovoked,usa,california,N,White shark,north america,1990,afternoon,sep,3
Watercraft,usa,california,N,2.5 m to 3 m [8.25' to 10']  white shark,north america,1990,evening,sep,3
Invalid,usa,florida,,Shark involvement prior to death could not be determined,north america,1990,unknown,aug,3
Unprovoked,usa,california,N,5 m to 6 m [16.5' to 20'] white shark,north america,1990,afternoon,aug,3
Unprovoked,usa,texas,N,,north america,1990,unknown,aug,3
Unprovoked,usa,texas,N,,north america,1990,afternoon,aug,3
Provoked,bahamas,,N,,north america,1990,unknown,aug,3
Unprovoked,usa,texas,N,,north america,1990,evening,jul,3
Unprovoked,usa,florida,N,,north america,1990,unknown,jul,3
Unprovoked,south africa,western cape province,Y,"4.5 m [14'9""] white shark",africa,1990,afternoon,jun,2
Unprovoked,bahamas,,N,1.2 m to 1.5 m [4' to 5'] shark,north america,1990,afternoon,jun,2
Provoked,south africa,kwazulu-natal,N,"6 m, 600-kg shark",africa,1990,unknown,may,2
Unprovoked,australia,queensland,N,2 m hammerhead,oceania,1990,unknown,may,2
Unprovoked,australia,queensland,N,2 m hammerhead,oceania,1990,unknown,may,2
Unprovoked,south africa,eastern cape province,N,"5.5 m [18'] white shark, identified by  tooth marks",africa,1990,afternoon,may,2
Unprovoked,south africa,eastern cape province,N,"2.3 m [7.5'] white shark, identified by M. Smale",africa,1990,afternoon,apr,2
Unprovoked,australia,queensland,N,"Tiger shark, 3 m ",oceania,1990,morning,apr,2
Unprovoked,australia,queensland,Y,,oceania,1990,unknown,apr,2
Unprovoked,australia,queensland,N,3 m shark,oceania,1990,unknown,apr,2
Unprovoked,australia,queensland,N,3 m shark,oceania,1990,unknown,apr,2
Unprovoked,usa,hawaii,N,,north america,1990,morning,apr,2
Unprovoked,fiji,laucala island,N,,oceania,1990,unknown,mar,1
Unprovoked,france,sainte-marie,N,3 m [10'] bull shark,europe,1990,evening,mar,1
Unprovoked,usa,hawaii,Y,Two sharks seen in vicinity: 2.4 m & 4.25 m  [8' & 14'] TL,north america,1990,night,feb,1
Unprovoked,usa,florida,N,,north america,1990,unknown,feb,1
Unprovoked,usa,california,N,3 m to 4 m [10' to 13'] white shark,north america,1990,unknown,jan,1
Unprovoked,usa,florida,UNKNOWN,,north america,1990,unknown,,0
Provoked,usa,hawaii,N,,north america,1989,unknown,dec,4
Unprovoked,australia,northern territory,UNKNOWN,"Tiger shark, 2m ",oceania,1989,unknown,dec,4
Invalid,australia,queensland,,Shark involvement prior to death was not confirmed,oceania,1989,unknown,dec,4
Unprovoked,australia,victoria,N,White shark,oceania,1989,unknown,nov,4
Unprovoked,south africa,western cape province,Y,White shark,africa,1989,afternoon,nov,4
Invalid,usa,hawaii,,Shark involvement prior to death was not confirmed,north america,1989,evening,nov,4
Unprovoked,australia,queensland,N,"2 m shark, possibly a bronze whaler",oceania,1989,unknown,nov,4
Unprovoked,australia,northern territory,N,,oceania,1989,unknown,oct,4
Unprovoked,australia,tasmania,N,2.7 m [9'] white shark,oceania,1989,afternoon,oct,4
Invalid,usa,hawaii,,Shark involvement suspected but not confirmed,north america,1989,afternoon,oct,4
Unprovoked,usa,texas,N,4' shark,north america,1989,evening,oct,4
Invalid,usa,north carolina,,Shark involvement suspected but not confirmed,north america,1989,afternoon,oct,4
Unprovoked,australia,victoria,UNKNOWN,White shark,oceania,1989,unknown,oct,4
Unprovoked,south africa,western cape province,N,"White shark, identified by tooth pattern",africa,1989,afternoon,sep,3
Provoked,usa,florida,N,150-lb shark,north america,1989,afternoon,sep,3
Watercraft,usa,california,N,4 to 5 m white shark,north america,1989,unknown,sep,3
Unprovoked,usa,california,N,4 m to 5 m [13' to 16.5']  white shark,north america,1989,afternoon,sep,3
Unprovoked,usa,north carolina,N,Sandbar shark,north america,1989,unknown,sep,3
Provoked,usa,california,N,Blue Shark ,north america,1989,unknown,sep,3
Provoked,australia,queensland,N,Grey nurse shark,oceania,1989,afternoon,aug,3
Unprovoked,usa,florida,N,1.2 m [4'] shark,north america,1989,unknown,aug,3
Unprovoked,south africa,western cape province,N,>3.4 m [11'] white shark,africa,1989,morning,aug,3
Unprovoked,australia,new south wales,N,"Bronze whaler shark, 3 m [10'] ",oceania,1989,morning,aug,3
Unprovoked,bahamas,great exuma island,N,,north america,1989,unknown,aug,3
Provoked,australia,queensland,N,3.5 m white shark,oceania,1989,unknown,aug,3
Invalid,united kingdom,,,Shark involvement suspected but not confirmed,europe,1989,unknown,jul,3
Unprovoked,south africa,eastern cape province,N,2.5 m [8.25'] white shark,africa,1989,morning,jul,3
Unprovoked,france,sainte-suzanne,Y,,europe,1989,evening,jul,3
Unprovoked,usa,florida,N,,north america,1989,afternoon,jul,3
Unprovoked,usa,texas,N,4' shark,north america,1989,unknown,jul,3
Unprovoked,usa,hawaii,N,,north america,1989,unknown,jun,2
Unprovoked,usa,louisiana,N,1.8 m [6'] sandtiger shark,north america,1989,unknown,jun,2
Unprovoked,italy,tuscany,N,3 m [10'] white shark,europe,1989,afternoon,jun,2
Unprovoked,south africa,eastern cape province,N,3 m [10'] white shark,africa,1989,afternoon,jun,2
Unprovoked,south africa,eastern cape province,N,2.5 m [8.25'] white shark,africa,1989,afternoon,jun,2
Invalid,japan,sea of japan,,,asia,1989,unknown,jun,2
Unprovoked,usa,florida,N,1.2 m [4'] shark,north america,1989,unknown,apr,2
Unprovoked,usa,washington,N,White shark,north america,1989,morning,apr,2
Watercraft,usa,california,N,5 m to 7 m white shark,north america,1989,morning,apr,2
Unprovoked,usa,hawaii,N,,north america,1989,unknown,apr,2
Unprovoked,usa,hawaii,N,,north america,1989,unknown,apr,2
Unprovoked,australia,south australia,Y,2 m [6.75'] white shark,oceania,1989,evening,mar,1
Watercraft,australia,western australia,N,"Tiger shark, 3.5 m ",oceania,1989,unknown,mar,1
Provoked,south africa,western cape province,N,3 m [10'] gaffed shark,africa,1989,unknown,feb,1
Unprovoked,south africa,kwazulu-natal,N,,africa,1989,afternoon,feb,1
Unprovoked,italy,tyrrhenian sea,Y,6 m [20'] white shark,europe,1989,morning,feb,1
Invalid,usa,california,,Invalid,north america,1989,morning,jan,1
Unprovoked,usa,california,Y,5 m [16.5'] white shark,north america,1989,morning,jan,1
Unprovoked,usa,hawaii,N,1.8 m to 2.4 m [6' to 8'] hammerhead shark,north america,1989,unknown,jan,1
Unprovoked,south africa,kwazulu-natal,N,,africa,1989,evening,jan,1
Unprovoked,usa,hawaii,Y,,north america,1989,unknown,jan,1
Unprovoked,australia,new south wales,N,"Tiger shark, 4 m [13'] ",oceania,1989,evening,jan,1
Unprovoked,papua new guinea,new ireland,N,7' silvertip shark,oceania,1989,unknown,,0
Unprovoked,usa,virginia,N,,north america,1989,unknown,,0
Sea Disaster,australia,queensland,Y,,oceania,1988,morning,nov,4
Sea Disaster,australia,queensland,Y,,oceania,1988,night,nov,4
Sea Disaster,philippines,viscayan sea,Y,,asia,1988,unknown,oct,4
